hall_id,hall_name,model_name,machine_num,diff_mai,games,bb,rb,condition
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),965,-1669,7690,56,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),966,+2300,9395,90,31,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),967,-3079,6923,44,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),968,-3513,7300,45,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),969,-1092,9512,74,27,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),970,+12096,6818,98,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),971,-1462,8860,72,26,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),972,+2001,9069,86,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),973,+592,6487,63,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),974,-2563,2556,8,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),975,-1259,8242,63,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),976,+12540,8384,119,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),977,+8560,9198,98,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),978,+1171,7547,73,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1020,-472,5698,46,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1021,-348,4165,33,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1022,+3009,6106,71,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1023,-2442,4377,23,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1024,+2746,6550,68,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1025,+269,2868,26,6,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1026,+9643,6719,111,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1027,-3357,3609,14,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1028,+974,6505,59,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1029,+266,5027,44,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1030,-1932,5865,42,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1031,+4278,8847,95,22,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1032,+294,3914,32,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1033,-2625,6902,45,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1034,+10822,7094,94,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1035,+7334,7345,80,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),992,+7588,6408,86,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),993,+1677,7895,84,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),994,+4899,9069,107,22,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),995,-615,6792,54,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),996,+5352,4654,66,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),997,+2042,6911,76,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),998,+2143,7577,77,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),999,-1376,7577,62,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1000,-983,7749,62,22,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1001,-4829,6550,30,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1002,+1583,5139,55,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1003,-133,7637,73,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1004,-3136,5317,29,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),992,-1787,4783,32,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),993,+9101,8413,120,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),994,-3533,6225,35,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),995,+592,5507,53,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),996,-346,7473,67,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),997,+4143,7158,95,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),998,-922,8751,74,22,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),999,-2704,5708,35,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1000,+1325,9215,82,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1001,-426,8484,66,24,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1002,-877,5637,44,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1003,+6874,7049,84,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1004,+308,7721,73,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),992,-2588,8046,59,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),993,-2355,7853,56,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),994,+2211,5372,74,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),995,+2103,6891,60,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),996,+727,7731,70,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),997,+5476,4529,51,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),998,-1866,7487,54,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),999,+10884,7748,111,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1000,-270,10177,84,28,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1001,+3226,7870,84,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1002,-2193,5548,34,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1003,+2171,8671,98,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1004,-4700,7143,33,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),992,-4890,8073,42,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),993,-2644,3247,14,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),994,-4074,4463,15,6,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),995,+10737,7475,89,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),996,+5909,7022,86,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),997,-2771,7936,54,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),998,-3823,5995,30,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),999,+1949,7391,65,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1000,+8738,9224,101,24,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1001,-2242,5665,37,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1002,+996,8753,81,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1003,-1708,7189,54,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1004,+7878,8581,126,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),961,-2051,9207,65,25,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),962,+1094,7237,72,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),963,-1854,8332,63,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),964,+3584,8013,79,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),965,+50,8994,80,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),966,-3560,8014,48,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),967,+3020,8318,90,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),968,+8702,7566,111,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),969,-131,6735,56,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),970,-2610,4264,21,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),971,-1636,4214,28,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),972,+5909,8374,111,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),973,-2567,7221,46,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),974,-3802,8422,58,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),975,+8567,8660,110,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),976,+14,7462,54,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),977,+4621,7469,85,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),978,-1546,7750,56,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1020,-1249,2431,14,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1021,-3400,7679,43,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1022,+2898,5983,63,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1023,+5434,5313,67,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1024,-409,4876,44,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1025,-1682,2952,15,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1026,+4580,6399,82,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1027,+2572,6211,74,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1028,-870,2420,17,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1029,+7926,5365,73,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1030,-1303,3167,19,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1031,-1664,8167,61,27,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1032,-1538,2479,12,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1033,+5708,5035,65,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1034,-1140,2697,16,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1035,+3218,5321,63,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),992,+1581,6935,84,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),993,-1809,4210,30,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),994,-778,8310,65,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),995,-1256,6889,52,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),996,+707,5252,51,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),997,+3194,8537,97,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),998,-1723,2156,10,3,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),999,+11949,9555,117,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1000,+1860,7833,73,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1001,+4192,7103,84,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1002,+4006,6279,84,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1003,+2386,8462,90,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1004,+3411,7064,93,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),961,+9325,6056,95,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),962,-1049,7211,54,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),963,+8790,7779,100,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),964,-1832,2031,8,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),965,-4315,5301,22,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),966,-1573,8490,62,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),967,-940,4187,30,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),968,+8393,6366,87,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),969,+8510,8974,110,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),970,-2296,5198,32,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),971,+3193,7470,65,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),972,-2579,5379,32,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),973,-2669,4068,22,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),974,+2254,7514,83,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),975,+967,5740,53,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),976,+967,7480,64,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),977,-1280,1816,9,2,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),978,+7185,6525,96,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),961,+6146,7542,76,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),962,-1368,6344,51,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),963,+1319,8163,84,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),964,+12291,8828,120,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),965,+5551,5972,82,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),966,-2900,4727,25,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),967,+5504,9269,104,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),968,-2172,7127,46,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),969,-3759,5534,26,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),970,+6128,7804,118,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),971,+1598,6319,61,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),972,-692,8711,67,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),973,-2218,6964,48,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),974,-1192,6408,61,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),975,-1892,9675,85,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),976,-1968,8034,57,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),977,+1266,9498,95,27,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),978,-4296,5633,30,6,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-970,4966,31,27,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+2776,3997,61,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+3705,5607,81,25,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-6539,5796,7,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+9249,6063,99,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+616,7748,80,32,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-2467,5212,26,26,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+2455,5997,72,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+2921,5300,70,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-915,2971,22,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+10419,5640,111,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+7203,7065,101,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-1175,5796,40,25,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+7628,5927,90,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,-839,7991,65,29,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,+2458,7071,74,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+1117,5929,57,25,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,-196,5537,57,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,+146,8711,74,49,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,-2159,5586,33,26,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+2704,6665,81,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,+11086,6692,118,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,-1407,2213,10,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+5177,4597,71,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-2300,6140,41,23,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+7996,7635,111,24,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+11384,6439,122,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,-1682,4622,33,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+8142,5611,103,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+609,3961,42,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,+981,4438,53,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+2219,1425,17,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+5075,5187,75,22,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),738,+299,7385,79,27,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),739,+6071,5875,94,16,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),740,+2851,8235,90,38,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+3181,4327,31,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,-2573,3556,12,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+3171,4279,30,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+5057,5891,44,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,-63,2636,14,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+2324,6600,35,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,-1204,4217,19,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+6879,7935,57,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+26,4924,31,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+10830,5503,48,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+1644,6360,42,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+3198,6924,45,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+3584,4973,29,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+5247,6570,44,19,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+2758,6645,41,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+853,4849,28,11,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+5730,4601,34,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+6062,7753,51,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+2643,5999,35,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+6586,6136,42,17,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+4182,6970,45,18,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+1957,3640,19,7,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+2403,1800,17,6,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+5926,4082,30,10,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+2575,4517,32,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+11521,7119,63,25,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,-1933,3683,19,8,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),726,+450,5152,25,13,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),727,+9664,4279,44,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),728,+8291,5767,39,14,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1061,-3407,5443,22,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1062,+3219,5629,33,12,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1063,+4824,7089,49,21,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1061,-939,2177,11,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1062,+819,1759,10,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),1063,+7343,5181,41,15,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),979,-1381,3566,20,9,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),980,-702,2092,15,3,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),981,+74,1864,16,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),982,+6005,4660,73,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),983,+473,2175,21,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),984,-284,1264,10,1,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),985,+167,1224,11,4,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),986,+8198,3693,80,2,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),987,-134,6278,50,20,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),988,+1527,1146,21,1,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),989,+499,1226,12,5,
262003200003771030,やすだ幕張店,A‐SLOT+ 異世界かるてっとBT (機種単位),990,+1276,1146,18,2,
